Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Pakistan,PAK,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,66540965800,78406844000,85718903900,96356241100,1.11E+11,1.23E+11,1.33E+11,1.38E+11,1.45E+11,1.62E+11,1.87E+11,1.99E+11,1.96E+11,2.16E+11,2.34E+11,2.39E+11,2.51E+11,2.58E+11,2.82E+11,3.04E+11,3.37E+11,3.68E+11,4.08E+11,4.28E+11,4.58E+11,4.94E+11,5.34E+11,5.80E+11,6.37E+11,6.67E+11,7.10E+11,7.46E+11,8.00E+11,8.39E+11,8.72E+11,9.08E+11,9.51E+11,9.48E+11,1.01E+12,1.05E+12,1.07E+12,1.11E+12,1.14E+12,1.19E+12,1.38E+12,1.55E+12,1.62E+12,1.74E+12,1.89E+12,1.79E+12,1.85E+12,1.94E+12,1.98E+12,2.00E+12,2.09E+12,2.20E+12,2.32E+12,2.43E+12,2.55E+12,
Pakistan,PAK,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,2601999100,3049999100,3397998800,3991998500,4649998300,5201999900,5878000100,6338999800,6917000200,8211999700,9674999800,10574000100,10627000300,13333999600,17642000400,24532000800,29474000900,31099000800,36461998100,42012000300,52487000100,56013000700,65019998200,72491999200,85000003600,95500001300,1.09E+11,1.24E+11,1.47E+11,1.63E+11,1.91E+11,2.30E+11,2.68E+11,2.95E+11,3.40E+11,3.98E+11,4.66E+11,5.23E+11,5.91E+11,6.49E+11,8.31E+11,9.42E+11,9.89E+11,1.08E+12,1.42E+12,1.66E+12,1.62E+12,1.85E+12,2.31E+12,2.53E+12,2.93E+12,3.75E+12,4.27E+12,4.53E+12,5.04E+12,5.24E+12,5.31E+12,5.68E+12,6.23E+12,
Pakistan,PAK,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,546408882.8,640487001.3,713565476.7,838302918.9,976480113.4,1092398131,1234355334,1331163335,1452540991,1724485447,2031709324,2220495611,1830032771,1261136820,1782020242,2477979879,2977171808,3141313212,3683030111,4243636394,5301717182,5657878859,6163033005,5708031433,6307509914,6299472381,6751394898,7212350865,8345201367,8516989192,8946851844,10289013465,10820483848,11373613643,11299610067,12929596230,13926871226,13458920927,13715204147,13919220408,16059241363,16184524218,16066076648,18506300154,24613270801,27954044638,27000481150,30448443288,36970493952,32271030073,34936150284,43789238847,47791041669,46745310692,48933664082,51651855584,50874261689,54226089994,56583565091,
Pakistan,PAK,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.254448,2189.862039,2274.027227,2288.189422,2370.119435,2379.412771,2273.806458,2336.054532,2369.699093,2302.53899,2345.429139,2350.782697,2354.981737,2655.979075,2944.386707,2937.496059,3029.764991,3327.906176,2911.781696,2848.342039,2852.787469,2780.030216,2674.227886,2703.476478,2636.119069,2764.266622,2809.708827,2864.318636,
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.947368421,1.640419948,-0.516462234,1.456488448,4.179586881,5.568635479,7.227621598,6.811399634,0.170627348,3.186986796,5.34984091,4.730691482,5.183237645,23.07008403,26.66303485,20.90450946,7.158323731,10.13296769,6.138692667,8.267046976,11.93823091,11.87991359,5.903528784,6.3620335,6.087166736,5.614839218,3.506414248,4.681218546,8.837937018,7.844264737,9.052131553,11.79127034,9.509041462,9.97366476,12.36819439,12.34357852,10.37380859,11.37549289,6.228004154,4.142637181,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,13.88113926,11.91676947,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,
Pakistan,PAK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.196453958,-0.077083611,-1.312199798,5.040124492,3.879079039,3.874053737,8.626580468,1.898539936,1.139273211,4.306904942,5.241239152,6.209194002,15.54370609,25.43682689,24.03610868,11.8558235,9.094894676,9.034884089,6.588053305,9.062117378,9.913532815,9.371654212,5.274081895,9.653549047,4.534944527,3.292005032,4.518198874,9.617561409,8.585054863,6.45199797,13.06139591,10.0570845,8.696474174,12.88933256,13.87464364,8.373609998,13.38351463,7.526036899,5.862286179,24.89115055,7.891155227,2.463092886,4.43839749,7.749247241,7.026466698,19.05220125,7.274319326,13.20400982,20.66651581,10.85023946,19.64465113,5.968574381,6.965943079,7.411553241,4.110248659,0.400235639,4.013378224,2.471997551,
Pakistan,PAK,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45199797,13.06139591,10.0570845,8.696474174,12.88933256,13.87464364,8.373609998,13.38351463,7.526036899,5.862286179,3.721049547,7.891155227,2.463092886,4.43839749,7.749247241,7.026466698,10.46028021,7.274319326,13.20400982,20.66651581,10.85023946,19.64465113,5.968574381,6.965943079,7.411553241,4.110248659,0.400235639,4.013378224,2.471997551,
Pakistan,PAK,Informal employment (% of total non-agricultural employment),SL.ISV.IFRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08999634,67.56999969,69.23000336,,68.97000122,71.98999786,71.23000336,,,71.23000336,
Pakistan,PAK,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.05999756,65.91000366,66.34999847,,65.41000366,71.91999817,73.16999817,,,72.56999969,
Pakistan,PAK,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.41999817,67.75,69.55000305,,69.33999634,72,70.98999786,,,71.05000305,
Pakistan,PAK,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9,,,,,,45.8,,,,,,
Pakistan,PAK,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,0.981228669,0.426026336,0.864,1.256923732,2.045944006,2.200577201,1.271511806,0.664477015,0.595908181,1.008795788,0.573558018,1.14567201,0.601708465,0.607899186,1.384024941,0.843181937,0.423766945,1.494171123,1.420002679,0.987399277,2.554011205,2.800798766,1.430842607,1.31040131,1.205787781,2.299762094,2.41046832,2.349689012,3.438208402,3.893543618,3.79403794,4.71395881,5.08541915,5.789056305,3.207096554,4.512583165,2.995319813,4.291326685,5.480607083,4.683434519,4.823594267,5.124263387,3.861383703,
Pakistan,PAK,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,2.645935625,1.659542369,1.916443082,2.389025894,3.608960177,2.284037259,3.622889761,2.652942043,2.6831768,2.314627929,2.419994614,2.491434895,2.397252202,1.853375899,1.349141406,3.05705452,1.519692575,3.409600642,4.35787443,4.320824935,3.928131227,4.294488025,3.907455013,4.071388734,3.975842979,4.768717215,6.074297189,4.802631579,3.234606391,3.429355281,3.142961966,3.106750759,3.694213111,4.340954306,3.73988704,4.333153348,5.252816348,6.07650877,5.413533835,5.794278758,5.582356995,5.461767627,4.80144434,
Pakistan,PAK,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,0.840643275,0.358072917,0.681646049,1.095025984,1.774595268,1.91552834,1.108735639,0.577553366,0.529676705,0.883788601,0.48938209,0.976049587,0.504878041,0.501348651,1.17969739,0.697044207,0.351492114,1.263260343,1.169571535,0.761171106,1.958872395,2.492635029,1.324503311,1.203007519,1.119402985,2.045133992,1.467505241,1.156856073,2.148571928,2.156113537,2.417266187,2.762875536,3.012473523,3.689663887,1.429657795,3.05582762,1.458523245,2.881493506,3.348789284,2.747159573,3.50631136,3.489183531,2.960085974,
Pakistan,PAK,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,2.228348266,1.35523614,1.638269987,1.987434286,3.018736988,1.975935534,3.154818264,2.283125629,2.390495759,1.976484479,2.02999718,2.13939562,2.080935448,1.642148527,1.212597134,2.753067829,1.371986005,3.070867431,3.758836468,3.5753654,3.307773176,3.916015437,3.515263645,3.569682152,3.708920188,4.522840344,5.659494855,4.517326733,3.094705444,3.292939937,3.023173744,2.973063597,3.531693376,3.91508942,3.415586226,3.93575282,4.708230598,5.532503458,5.102763997,5.404791643,5.271721445,5.078954659,4.4756494,
Pakistan,PAK,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,7.2,7.2,7.7,6.9,6.4,6.8,6.5,6.3,6.4,6.4,6.4,6.6,7.4,7.5,7.7,8,7.8,7.7,7.2,5,4.4,4.2,,
Pakistan,PAK,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Interest payments (% of expense),GC.XPN.INTP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,1681000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.623333333,6.475833333,6.813333333,6.46,6.0175,5.856666667,5.8975,6.193333333,5.54,4.814166667,4.465,4.183333333,3.920833333,3.7325,3.305833333,
Pakistan,PAK,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,400000,190000,412000,140000,907000,,2400,75000,1800,
Pakistan,PAK,"Internally displaced persons, new displacement associated with disasters (number of cases)",VC.IDP.NWDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,84000,11060000,300000,1857000,407000,771000,1002000,13000,1800,2100,
Pakistan,PAK,"Internally displaced persons, total displaced by conflict and violence (number of people)",VC.IDP.TOCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230000,980000,900000,758000,747000,1900000,1459000,464000,249000,119000,
Pakistan,PAK,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.769296732,,,,,2.992916405,,,,,3.024880484,,,,,2.067818723,,,,,2.31798117,,,,,1.920846061,,,,
Pakistan,PAK,"International migrant stock, total",SM.POP.TOTL,6350296,,,,,5698452,,,,,5105556,,,,,4574348,,,,,5012524,,,,,6288210,,,,,6208204,,,,,3669308,,,,,4181912,,,,,3171132,,,,,3941586,,,,,3628956,,,,
Pakistan,PAK,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.610408147,6.51623043,4.407667937,4.709903301,3.865110246,4.772991851,4.643574297,3.907369091,7.646285339,7.324942064,5.988003498,5.78095618,5.520672591,4.512925369,3.123628256,3.423630548,3.938410638,3.785121263,3.331502837,4.319430594,5.433754268,5.706469387,5.273031722,4.271449039,
Pakistan,PAK,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000000,1018000000,591000000,565000000,447000000,574000000,555000000,491000000,1163000000,1612000000,1753000000,2029000000,2075000000,2163000000,1098000000,1370000000,1857000000,1851000000,1638000000,2209000000,2642000000,2962000000,3401000000,2899000000,
Pakistan,PAK,"International tourism, expenditures for passenger transport items (current US$)",ST.INT.TRNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208000000,223000000,238000000,208000000,263000000,324000000,303000000,236000000,238000000,344000000,473000000,484000000,482000000,645000000,413000000,445000000,727000000,437000000,555000000,844000000,984000000,1053000000,1204000000,1106000000,
Pakistan,PAK,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446000000,795000000,353000000,357000000,184000000,250000000,252000000,255000000,925000000,1268000000,1280000000,1545000000,1593000000,1518000000,685000000,925000000,1130000000,1414000000,1083000000,1365000000,1658000000,1909000000,2197000000,1793000000,
Pakistan,PAK,"International tourism, number of arrivals",ST.INT.ARVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378000,369000,375000,429000,432000,557000,500000,498000,501000,648000,798000,898000,840000,823000,855000,907000,1161000,966000,,,,,,,
Pakistan,PAK,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.698283422,5.606507826,6.194932576,6.073184052,5.500279486,5.511653496,5.09024926,4.622470801,4.196277496,4.773192255,4.333943994,4.474196689,4.155654789,3.870841103,4.257607673,3.557171372,3.585403875,3.231975521,3.122191525,3.173202614,3.198853307,2.950281601,2.997058315,2.714820998,
Pakistan,PAK,"International tourism, receipts (current US$)",ST.INT.RCPT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582000000,590000000,618000000,556000000,492000000,551000000,533000000,562000000,620000000,765000000,828000000,919000000,912000000,986000000,950000000,998000000,1127000000,1014000000,938000000,971000000,915000000,791000000,866000000,818000000,
Pakistan,PAK,"International tourism, receipts for passenger transport items (current US$)",ST.INT.TRNR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472000000,485000000,515000000,469000000,418000000,470000000,445000000,465000000,498000000,586000000,646000000,664000000,636000000,670000000,678000000,693000000,754000000,675000000,650000000,689000000,598000000,469000000,514000000,428000000,
Pakistan,PAK,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000000,105000000,103000000,87000000,74000000,81000000,88000000,97000000,122000000,179000000,182000000,255000000,276000000,316000000,272000000,305000000,373000000,339000000,288000000,282000000,317000000,322000000,352000000,390000000,
Pakistan,PAK,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700000,,1632000000,1778600000,2365700000,154000000,,,,,,,29800000,904600000,297600000,1654700000,1084400000,1592800000,166000000,538300000,1401000000,263100000,,883340000,1688400000,5903650000,1182200000,
Pakistan,PAK,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199600000,,118700000,,,,,31800000,,17000000,64000000,40000000,580700000,303000000,,1200000000,,,,,,,,,
Pakistan,PAK,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72999954,13.51799965,13.51599979,12.96000004,12.96800041,10.55500031,12.17399979,14.00699997,14.27200031,12.06099987,10.33600044,12.27700043,14.75399971,15.40699959,16.0890007,16.50600052,16.93499947,16.90399933,17.37199974,18.45100021,19.12299919,19.1079998,19.32099915,19.55999947,20.02599907,20.71299934,19.90099907,19.10899925,18.33699989,18.61000061
Pakistan,PAK,"Labor force participation rate for ages 15-24, female (%) (national estimate)",SL.TLF.ACTI.1524.FE.NE.ZS,,,,,,,,,,,,,,,,,5.920000076,5.920000076,6.070000172,6.059999943,6.03000021,12.47000027,12.38000011,11.28999996,11.22000027,8.590000153,8.619999886,,10.48999977,10.39999962,10.47999954,13.55000019,13.56000042,12.93999958,12.94999981,10.59000015,,13.97000027,14.25,,10.22000027,,14.78999996,,16.09000015,,16.92550087,16.88960075,17.36240005,18.41819954,19.04949951,19.06690025,,19.50009918,19.96570015,20.64509964,,,18.26840019,
Pakistan,PAK,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.45400238,70.29100037,70.17299652,67.25099945,67.19300079,66.74199677,67.09400177,67.46800232,67.11499786,68.83799744,70.53399658,70.75900269,70.95400238,71.03700256,71.1210022,69.4469986,67.73200226,65.94200134,64.24700165,63.73899841,63.4469986,61.92300034,62.65499878,63.37099838,61.45299911,61.6780014,62.26699829,62.84400177,63.4090004,63.0870018
Pakistan,PAK,"Labor force participation rate for ages 15-24, male (%) (national estimate)",SL.TLF.ACTI.1524.MA.NE.ZS,,,,,,,,,,,,,,,,,74.79000092,74.98000336,74.83999634,74.83999634,74.84999847,76.69000244,76.58999634,75.05999756,75.08999634,75.55999756,74.16000366,,71.37999725,28.29999924,71.37000275,68.68000031,68.66000366,65.94999695,65.34999847,65.26000214,,66.01000214,65.18000031,,69.33999634,,70.18000031,,70.44999695,,66.80410004,64.83149719,62.8905983,62.14379883,62.08670044,60.5658989,,61.89319992,59.70349884,59.76129913,,,61.29090118,
Pakistan,PAK,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.92399979,42.73799896,42.67699814,40.90399933,40.88000107,39.47700119,40.44599915,41.52500153,41.4679985,41.27600098,41.30599976,42.35300064,43.64699936,44,44.36899948,43.70600128,43.02600098,42.0870018,41.44400024,41.70999908,41.89199829,41.11100006,41.59999847,42.09600067,41.35400009,41.82799911,41.76399994,41.71300125,41.66999817,41.66799927
Pakistan,PAK,"Labor force participation rate for ages 15-24, total (%) (national estimate)",SL.TLF.ACTI.1524.NE.ZS,,,,,,,,,,,,,,,,,42.41999817,42.5,42.5,42.5,42.49000168,45.75999832,45.70000076,44.75,44.72999954,43.08000183,42.41999817,,41.86999893,17.89999962,41.86000061,41.75999832,41.75,40.29999924,39.50999832,39.06000137,,41.18999863,40.25999832,,40.54000092,,43.41999817,,43.58000183,,42.34930038,41.27270126,40.73139954,41.0768013,41.58250046,40.24779892,,41.40370178,40.04990005,40.29389954,,,40.03900146,
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.98099995,13.83399963,13.82299995,14.18999958,14.57199955,12.50699997,13.61100006,14.84000015,15.17500019,15.49100018,16.06699944,15.96500015,16.0909996,16.96100044,17.87899971,18.37899971,18.9260006,19.20999908,19.67099953,20.73399925,21.71800041,22.06800079,22.31399918,22.57799911,22.91600037,23.86100006,23.09900093,22.36300087,21.65200043,21.91900063
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,,6.139999866,,,,,,,,,,,5.440000057,,,,7.079999924,7.079999924,7.039999962,7.050000191,7.039999962,12.57999992,12.57999992,11.31999969,11.28999996,9.159999847,9.600000381,,11.31000042,23.10000038,11.31000042,13.96000004,13.96000004,14.31999969,14.72999954,12.67000008,,14.97000027,15.27000046,,16.26000023,,16.23999977,,17.95999908,,19.0848999,19.47100067,19.9769001,21.0489006,22.06999969,22.38150024,,22.88369942,23.21990013,24.2215004,,,21.85950089,
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.43000031,14.27299976,14.27000046,14.60200024,15.09700012,12.86699963,13.95100021,15.15400028,15.43400002,15.80900002,16.46100044,16.36300087,16.50900078,17.45499992,18.45299911,19.04400063,19.68300056,20.03800011,20.54100037,21.70000076,22.80699921,23.17499924,23.3920002,23.62400055,24.06599998,25.0909996,24.24099922,23.41600037,22.61599922,22.92000008
Pakistan,PAK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.37799835,84.34300232,84.32299805,83.02500153,83.39199829,83.21900177,83.35500336,83.48600006,83.1760025,83.49500275,83.79199982,83.58699799,83.3710022,83.49500275,83.60399628,82.375,81.03399658,80.73500061,80.24700165,80.11399841,79.89499664,79.5490036,79.99199677,80.43199921,79.84500122,80.8259964,81.15299988,81.46700287,81.75900269,81.74299622
Pakistan,PAK,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,,54.99000168,,,,,,,,,,,51.95000076,,,,87.13999939,87.12999725,87.19999695,87.16000366,87.19999695,86.58999634,86.55999756,85.12999725,85.13999939,87.08000183,85.34999847,,84.88999939,52.09999847,84.88999939,83.52999878,83.52999878,82.26999664,82.58999634,82.29000092,,83.05999756,82.47000122,,83.16999817,,82.73000336,,82.72000122,,80.08740234,79.92669678,79.37979889,78.99479675,78.79370117,78.62560272,,79.24790192,78.65609741,79.72879791,,,80.34819794,
Pakistan,PAK,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.91200256,86.875,86.86299896,85.6969986,85.8730011,85.6210022,85.73600006,85.84200287,85.50499725,85.89700317,86.26300049,86.1989975,86.11699677,86.19200134,86.25,85.08899689,83.81600189,83.65899658,83.08899689,83.11699677,82.93599701,82.64199829,83.06700134,83.48300171,82.91999817,83.66500092,84.02899933,84.37200165,84.69100189,84.68900299
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.72900009,50.59899902,50.54299927,50.00400162,50.34000015,49.22000122,49.78900146,50.41500092,50.38199997,50.66699982,51.06800079,50.87900162,50.79600143,51.25,51.72299957,51.30400085,50.85300064,50.81399918,50.76800156,51.19800186,51.54800034,51.53300095,51.86999893,52.21300125,52.0719986,53.03300095,52.82799911,52.63399887,52.44400024,52.57300186
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,32.36000061,,,,,,,,,,,29.95999908,,,,49.29999924,49.29999924,49.29999924,49.29999924,49.29999924,51.18999863,51.20000076,49.72000122,49.70999908,49.45000076,48.88999939,,49.34000015,32.20000076,49.34999847,49.68000031,49.68000031,49.20000076,49.15000153,48.36000061,,50.11999893,49.95000076,,50.40999985,,50.45000076,,50.72999954,,50.03179932,50.04520035,50.08420181,50.53530121,50.99729919,50.77460098,,51.45050049,50.99739838,52.02550125,,,50.99349976,
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.11500168,51.97700119,51.9280014,51.44499969,51.74000168,50.50099945,51.05500031,51.66199875,51.59500122,51.95199966,52.43299866,52.32300186,52.32400131,52.79600143,53.28699875,52.95800018,52.59199905,52.66699982,52.60499954,53.17200089,53.60900116,53.63199997,53.9469986,54.26599884,54.19100189,55.07699966,54.85300064,54.63700104,54.42499924,54.58399963
Pakistan,PAK,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.42649841,62.73519897,64.69809723,62.60559845,61.40499878,61.37850189,,64.35250092,61.61529922,69.01339722,,,61.1955986,
Pakistan,PAK,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.86459923,27.78179932,25.93569946,26.92230034,26.86940002,27.13019943,,32.90459824,29.2614994,39.10639954,,,29.21139908,
Pakistan,PAK,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.39659882,82.84470367,84.71230316,83.92320251,82.08480072,81.92749786,,84.62760162,82.60939789,90.03540039,,,84.53440094,
Pakistan,PAK,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.81380081,53.19329834,51.45859909,52.2655983,53.31779861,52.76599884,,52.87919998,52.02159882,51.96780014,,,52.02109909,
Pakistan,PAK,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96280003,12.50349998,11.15789986,12.16479969,14.05280018,13.74289989,,15.09749985,14.75269985,14.91940022,,,14.91059971,
Pakistan,PAK,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.43869781,76.16120148,75.09149933,75.25659943,75.77330017,75.78379822,,76.36849976,75.56369781,75.84790039,,,77.20349884,
Pakistan,PAK,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.69020081,50.57939911,49.27299881,48.87770081,48.61539841,47.40250015,,48.64179993,46.51160049,47.34500122,,,46.74710083,
Pakistan,PAK,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66209984,11.32419968,9.68089962,10.57359982,11.16359997,11.05249977,,12.78979969,10.41749954,11.38360023,,,10.49600029,
Pakistan,PAK,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.22029877,73.44789886,72.34120178,71.0943985,70.88890076,69.9108963,,70.79350281,70.33930206,71.38400269,,,71.88610077,
